timestamp,angle,curLapTime,damage,distFromStart,distRaced,focus,fuel,gear,lastLapTime,opponents,racePos,rpm,speedX,speedY,speedZ,track,trackPos,wheelSpinVel,z
1746100197.83,1.40164,10.75,1513.0,111.416,136.417,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 52.5994, 26.7002, 66.2479, 77.0322, 200.0, 7.04114]",1,942.478,0.0672369,0.0227544,-0.000697748,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93132,"[-0.930894, 0.952752, 2.17375, 2.13422]",0.34628
1746100197.858,1.40169,10.77,1513.0,111.416,136.417,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[6.9715, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 52.4768, 26.2817, 66.0195, 76.8366, 200.0, 200.0]",1,942.478,-0.0815809,0.0281905,-0.000479805,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93131,"[0.406145, -1.25629, 1.08478, 1.2855]",0.346276
1746100197.872,1.40168,10.79,1513.0,111.416,136.417,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[6.93168, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 52.351, 25.8611, 65.788, 76.6402, 200.0, 200.0]",1,942.478,0.0621082,0.0261516,-0.000313011,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93133,"[-0.846576, 0.821495, -0.764942, -0.64075]",0.346273
1746100197.897,1.40175,10.81,1513.0,111.416,136.417,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[6.92263, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 52.2221, 25.4389, 65.5533, 76.442, 200.0, 200.0]",1,942.478,0.0125817,0.0293173,-0.000170744,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93135,"[0.332909, -1.34801, -0.669099, -0.81176]",0.346272
1746100197.914,1.40181,10.83,1513.0,111.416,136.417,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 6.9447, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 52.0898, 25.0144, 65.3156, 76.2417, 200.0, 200.0]",2,942.478,0.0909364,0.0167248,-7.43967e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93134,"[-0.906276, 0.920083, 0.547864, 0.383517]",0.346272
1746100197.932,1.40186,10.85,1513.0,111.416,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 6.99863, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 51.9544, 24.5883, 65.0751, 76.0395, 200.0, 200.0]",2,942.478,-0.00916846,0.001287,8.3592e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93135,"[0.37304, -1.37054, 1.81246, 1.55061]",0.346271
1746100197.956,1.40191,10.87,1513.0,111.416,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 7.08356, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 51.8155, 24.16, 64.8325, 75.8352, 200.0, 200.0]",2,942.478,-0.0136279,0.00145915,0.000220443,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93133,"[-0.963575, 0.771221, 2.85601, 2.7851]",0.346273
1746100197.969,1.4019,10.89,1513.0,111.416,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 7.19938, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 39.6387, 23.7305, 64.5918, 200.0, 200.0, 200.0]",2,942.478,0.0193347,0.0176616,0.000235022,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93135,"[0.301811, -0.912694, 1.75948, 1.95468]",0.346273
1746100197.996,1.40199,10.91,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 7.34476, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 39.2735, 23.2992, 64.3502, 200.0, 200.0, 200.0]",2,942.478,0.125998,0.0170271,0.000207868,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93138,"[-0.96619, 1.20331, -0.120496, -0.0403464]",0.346272
1746100198.013,1.40207,10.93,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 7.51877, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 38.907, 22.867, 64.1064, 200.0, 200.0, 200.0]",2,942.478,0.184055,0.0242284,0.000198968,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.9314,"[0.333159, -1.02607, -0.0593009, -0.221654]",0.346272
1746100198.039,1.40205,10.95,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 7.71946, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 38.5383, 22.4328, 63.8598, 200.0, 200.0, 200.0]",2,942.478,0.108883,0.0103494,0.000169343,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93137,"[-0.899976, 1.12424, 1.21604, 1.02269]",0.346274
1746100198.053,1.40206,10.97,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 7.94606, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 38.1677, 21.998, 63.6129, 200.0, 200.0, 200.0]",2,942.478,-0.000551361,0.0147327,0.000239587,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93136,"[0.360993, -1.15558, 2.06317, -0.540374]",0.346274
1746100198.069,1.40205,10.99,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 8.19636, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 37.7967, 21.5619, 63.3686, 200.0, 200.0, 200.0]",2,942.478,0.0976263,0.0120372,0.000190146,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93138,"[-0.901562, 0.960314, -0.386611, 3.39879]",0.346274
1746100198.095,1.40202,11.01,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 8.46902, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 37.429, 21.1252, 63.1232, 200.0, 200.0, 200.0]",2,942.478,0.186673,0.0154278,0.000169601,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[0.321269, -1.28199, -0.158676, -0.797504]",0.346274
1746100198.111,1.40205,11.03,1513.0,111.417,136.418,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 8.762, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 37.0615, 20.6873, 62.8761, 200.0, 200.0, 200.0]",2,942.478,0.0713348,0.0224325,0.000194682,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93135,"[-0.79995, 0.887349, -0.0345623, 2.79334]",0.346275
1746100198.137,1.40216,11.05,1513.0,111.417,136.419,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 9.07449, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 36.6935, 20.2492, 62.6271, 200.0, 200.0, 200.0]",2,942.478,0.0372584,0.0335385,0.000167675,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93134,"[0.451916, -1.29046, 1.19228, 0.778533]",0.346275
1746100198.155,1.40218,11.07,1513.0,111.418,136.419,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 9.40479, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 36.3248, 19.8106, 62.376, 200.0, 200.0, 200.0]",2,942.478,0.0553867,0.0314803,0.000156384,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93138,"[-0.792361, 0.845891, -0.374553, -0.57144]",0.346273
1746100198.169,1.40224,11.09,1513.0,111.418,136.419,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 9.75157, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 35.9547, 19.372, 62.1243, 200.0, 200.0, 200.0]",2,942.478,-0.062824,0.037538,0.000141879,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93138,"[0.426257, -1.32613, 0.575535, 3.24459]",0.346273
1746100198.195,1.40229,11.11,1513.0,111.418,136.419,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 10.1133, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 35.583, 18.9329, 61.8766, 200.0, 200.0, 200.0]",2,942.478,0.0714767,0.0290907,5.59379e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[-0.886007, 0.85829, 1.9969, -0.790531]",0.346272
1746100198.218,1.40233,11.13,1513.0,111.418,136.419,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 10.4893, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 35.2093, 18.4941, 61.6325, 200.0, 200.0, 200.0]",2,942.478,-0.0842326,0.030418,0.000121065,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93137,"[0.347071, -1.31253, 1.2621, 1.71799]",0.346273
1746100198.234,1.40233,11.15,1513.0,111.418,136.419,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 10.8783, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 34.8354, 18.0553, 61.392, 200.0, 200.0, 200.0]",2,942.478,0.062444,0.0113676,6.06508e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[-0.981326, 0.797206, 2.42997, 0.848196]",0.346272
1746100198.25,1.40242,11.17,1513.0,111.418,136.42,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 11.2796, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 34.4648, 17.6174, 61.1553, 200.0, 200.0, 200.0]",2,942.478,0.0213717,0.0208202,4.34426e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[0.243798, -1.43793, 0.203024, 0.261175]",0.346272
1746100198.28,1.40242,11.19,1513.0,111.419,136.42,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 11.6922, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 34.0946, 17.1801, 60.9222, 200.0, 200.0, 200.0]",2,942.478,0.053662,0.0224539,6.48224e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[-1.00379, 0.685544, 2.42055, 2.6448]",0.346272
1746100198.297,1.40244,11.21,1513.0,111.419,136.42,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 12.1156, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 33.7242, 24.5187, 16.7444, 200.0, 200.0, 200.0]",2,942.478,0.023837,0.027192,1.12336e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.9314,"[0.270192, -1.47318, 1.20227, -0.379869]",0.346271
1746100198.31,1.40244,11.23,1513.0,111.419,136.42,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 12.5487, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 33.353, 24.0775, 16.3099, 200.0, 200.0, 200.0]",2,942.478,0.129198,0.0198874,-2.60495e-05,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.9314,"[-0.986395, 0.764978, -1.29756, 1.11067]",0.346271
1746100198.337,1.40239,11.25,1513.0,111.419,136.42,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 12.9914, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 32.9808, 23.6347, 15.8776, 200.0, 200.0, 200.0]",2,942.478,0.0526357,0.0292423,-0.000108455,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93138,"[0.621198, -1.4475, 1.67852, 1.30929]",0.346271
1746100198.352,1.40238,11.27,1513.0,111.419,136.42,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 13.4429, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 32.6072, 23.1906, 15.4475, 200.0, 200.0, 200.0]",2,942.478,0.0955919,0.0366184,-0.000192575,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93138,"[-0.663515, 0.833581, -0.792687, 0.436481]",0.34627
1746100198.371,1.40249,11.29,1513.0,111.419,136.421,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 13.9029, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 32.2322, 22.7451, 15.0204, 200.0, 200.0, 200.0]",2,942.478,0.151756,0.0306161,-0.000194814,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93141,"[0.564606, -1.32697, -0.166884, -0.781341]",0.346269
1746100198.398,1.40251,11.31,1513.0,111.42,136.421,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 14.3706, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 31.8569, 22.2979, 14.5961, 200.0, 200.0, 200.0]",2,942.478,0.099435,0.0269273,-0.000222814,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[-0.695864, 0.840741, 0.295054, -0.0797502]",0.346268
1746100198.412,1.40259,11.33,1513.0,111.42,136.421,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 14.8461, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 31.4854, 21.8496, 14.1758, 200.0, 200.0, 200.0]",2,942.478,-0.0311844,0.0383763,-0.00017047,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[0.503219, -1.33921, -0.332619, 0.854461]",0.346267
1746100198.438,1.40266,11.35,1513.0,111.42,136.421,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 15.329, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 31.1145, 21.4, 13.7594, 200.0, 200.0, 200.0]",2,942.478,0.0333565,0.0220564,-0.000145996,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[-0.782097, 0.810079, 1.79626, -0.868298]",0.346267
1746100198.457,1.4027,11.37,1513.0,111.42,136.421,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 15.8191, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 30.7435, 20.9495, 13.3485, 200.0, 200.0, 200.0]",2,942.478,0.0858898,0.0119751,-0.000176327,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93139,"[0.407263, -1.37514, -0.894104, -0.062976]",0.346266
1746100198.474,1.40265,11.39,1513.0,111.42,136.421,"[-1.0, -1.0, -1.0, -1.0, -1.0]",93.8404,3,0.0,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 16.3159, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 30.3722, 20.4984, 12.9431, 200.0, 200.0, 200.0]",2,942.478,0.0993799,0.00876091,-0.000142756,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",-1.93141,"[-0.840268, 0.755541, -0.426228, 3.3618]",0.346266
