generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,gene_100,gene_101,gene_102,gene_103,gene_104,gene_105,gene_106,gene_107,gene_108,gene_109,gene_110,gene_111,gene_112,gene_113,gene_114,gene_115,gene_116,gene_117,gene_118,gene_119,gene_120,gene_121,gene_122,gene_123,gene_124,gene_125,gene_126,gene_127,gene_128,gene_129,gene_130,gene_131,gene_132,gene_133,gene_134,gene_135,gene_136,gene_137,gene_138,gene_139,gene_140,gene_141,gene_142,gene_143,gene_144,gene_145,gene_146,gene_147,gene_148,gene_149,gene_150,gene_151,gene_152,gene_153,gene_154,gene_155,gene_156,gene_157,gene_158,gene_159,gene_160,gene_161,gene_162,gene_163,gene_164,gene_165,gene_166,gene_167,gene_168,gene_169,gene_170,gene_171,gene_172,gene_173,gene_174,gene_175,gene_176,gene_177,gene_178,gene_179,gene_180,gene_181,gene_182,gene_183,gene_184,gene_185,gene_186,gene_187,gene_188,gene_189,gene_190,gene_191,gene_192,gene_193,gene_194,gene_195,gene_196,gene_197,gene_198,gene_199,gene_200,gene_201,gene_202,gene_203,gene_204,gene_205,gene_206,gene_207,gene_208,gene_209,gene_210,gene_211,gene_212,gene_213,gene_214,gene_215,gene_216,gene_217,gene_218,gene_219,gene_220,gene_221,gene_222,gene_223,gene_224,gene_225,gene_226,gene_227,gene_228,gene_229,gene_230,gene_231,gene_232,gene_233,gene_234,gene_235,gene_236,gene_237,gene_238,gene_239,gene_240,gene_241,gene_242,gene_243,gene_244,gene_245,gene_246,gene_247,gene_248,gene_249,gene_250,gene_251,gene_252,gene_253,gene_254,gene_255,gene_256,gene_257,gene_258,gene_259,gene_260,gene_261,gene_262,gene_263,gene_264,gene_265,gene_266,gene_267,gene_268,gene_269,gene_270,gene_271,gene_272,gene_273,gene_274,gene_275,gene_276,gene_277,gene_278,gene_279,gene_280,gene_281,gene_282,gene_283,gene_284,gene_285,gene_286,gene_287,gene_288,gene_289,gene_290,gene_291,gene_292,gene_293,gene_294,gene_295,gene_296,gene_297,gene_298,gene_299,gene_300,gene_301,gene_302,gene_303,gene_304,gene_305,gene_306,gene_307,gene_308,gene_309,gene_310,gene_311,gene_312,gene_313,gene_314,gene_315,gene_316,gene_317,gene_318,gene_319,gene_320,gene_321,gene_322,gene_323,gene_324,gene_325
0,212.74717568451686,-0.3701122946218195,0.3612886062558879,0.3597027415848354,-0.1482151738662471,-0.3756379548945252,0.24865870472374796,-0.09244849206630895,-0.23306935421710864,0.20431366604546142,-0.062537041015225,-0.24569299484890575,-0.060966701891265684,0.11170440056004094,-0.2903936374018389,-0.061610029475796746,-0.10494613659073049,-0.1818995395686474,0.21932456619886387,0.3224507334770319,-0.20820282238567117,0.025419613045336298,-0.11508124143646242,0.16502526071880352,0.11063816736671672,0.3392936980918746,-0.2936493886273375,-0.26393279433913663,0.07060929234608837,0.2889827384857637,0.15095373608542284,0.20540241861733277,-0.22437204625056284,0.13627445787447878,-0.36051730934177006,0.01422778919918316,0.294596924732458,-0.18885908088358316,0.4010015167262706,0.028252225417621735,-0.40491336758344626,0.08074499224123993,0.11644787208670848,-0.07626014554637,0.1884362400621966,-0.39777604997597094,0.07657663215415372,-0.4049266201268151,0.005618455723492344,-0.03102236169208178,-0.14512061452062353,-0.26941864509077584,0.10009344889986393,-0.26795489922578153,0.04066060322399834,0.23658210087093712,-0.3476563475111924,0.06173705158822279,-0.1968269806736032,-0.1534213783910468,-0.3582839138943066,-0.18503590101982045,0.11112327316050208,-0.2611269888129867,0.013221018382674421,-0.3213099204728884,0.11071963628303194,-0.31140157577458677,0.3939020574803297,0.008258767622073504,0.2786579132734648,0.4013780170289565,0.2968251042813532,0.32521892842561706,0.09503652678089047,0.16601958849174947,0.1151346989399229,0.3109748080374236,0.22330788299607374,-0.402084777262121,-0.027461564779906855,0.26968254714987094,-0.35040825279080934,0.35886764796803794,0.26882690127971676,-0.33079479461680084,-0.2778239264911694,0.18203082677629467,0.27971501628744877,-0.13638288164913198,-0.2948204549291889,0.3604863308343983,0.2619850539703712,-0.4069475344634086,0.05872045341073778,0.15878303548155692,0.26004472774544796,-0.054486520003246885,-0.373867545442097,0.1317472093333858,0.11958489069024025,0.20049251139643087,-0.006636097447340894,-0.03678591132099818,0.3422354330710199,-0.09693232298348192,0.3848455832732134,0.09013833249375608,-0.15757490906448285,0.2555409276896715,0.14165604145833255,0.1276378033855331,0.3142642388819391,-0.09729357581090736,0.3603438666266039,0.28788919056307183,-0.3633802151726547,-0.17732528371560025,-0.05877526858130344,0.3178791979528065,-0.2508347603315608,-0.25433500816571414,0.38300218252283824,-0.15032203076644912,0.21173706628956046,0.194430373739639,-0.19488711970949607,-0.03963306293849578,0.38493171252506597,-0.39039884828688565,-0.29809039685466115,-0.31627846188757897,-0.10573958909700404,0.18548632079043736,-0.29443818357018847,0.21588635638307196,0.13362069207713267,0.0030152393400322275,0.23508249413123705,0.22529369056313575,0.30876220328865955,-0.17689948435928862,0.1527357376365981,-0.34036482737335627,-0.35121702284468415,0.23031673597831026,0.13547263126247722,-0.08669467416733123,0.1003044895460602,0.25754602974418217,-0.1623981584185281,-0.22046005523579293,0.17957074961395048,0.0757660470621283,0.09967818084255542,0.13384310874688476,-0.14934645118758472,0.15995730455213175,0.23085580980500386,0.09904999043430718,0.3063724703387468,-0.3668241714284831,0.24632477343363168,-0.3398765918625647,-0.3661182928611382,0.007370447915816258,-0.4027284099698234,-0.12535587715595053,0.3429707370037286,0.2718546080326977,-0.15083258676431227,0.24855946446051924,0.2763403898196344,-0.0588520824124692,-0.008323131170365539,0.2462587782389436,0.0899124899552381,-0.10147471085252718,0.2170259391717554,0.21440848100204157,-0.27880844790002945,0.06907205994962679,0.04909354964918816,-0.0721397213176515,0.3157372374420774,-0.008212217873229455,0.20880846024678013,0.08856876083465376,0.2575794845810374,0.39316750877746376,0.17080421924178169,-0.33355684350305753,0.0663243682628889,-0.18311839330370736,-0.3810889406455092,-0.06574541976041104,0.3862946675261524,0.38659996805644403,0.16030736723646488,-0.3662956386727941,0.13300489818993255,0.2821323714642353,-0.2576552580719097,-0.30724550718773924,0.2322953744797206,-0.3890035696579273,-0.19829726953251617,0.09149027791737913,0.08379673335290366,-0.3294061813226174,0.3651824762284107,0.23437307330346402,-0.3884715177677919,0.24785671932840292,-0.37763394549394147,-0.4082053709700061,0.06181707412717413,-0.19623362584758972,0.350981629181361,0.3431876795871568,-0.11061841653714738,-0.28854428290885104,0.18898644140002496,-0.074663104265356,0.02712500080152952,-0.29792795364442537,-0.15512556762982393,0.27185459148024116,0.10640681618403847,0.15448020555988473,0.15268676726536867,-0.060913056225244455,-0.05268102637869576,-0.2594738894408518,-0.2589800630871725,0.32209160430161143,-0.33639127329995117,-0.21557596695566816,0.27314910198243014,0.3876109853901728,-0.39496404837064947,0.2158789287395645,-0.17155415751304204,0.2145854027971862,-0.12618417575617952,0.3215554613084335,-0.1535677148528381,-0.19184733420559288,0.001699528138153883,0.11763986687011696,-0.39897214432318145,-0.06474534120192194,0.06636798740373423,-0.17392029881711576,0.2657278148506216,-0.14238433910956522,0.015518984514623024,-0.3958123520906209,0.392140457209436,-0.2549682356167524,-0.163937429976938,-0.08575377695179126,-0.36685754082268696,0.12717712110440715,0.1535470170318204,0.07634125800206776,-0.13478876019403346,-0.1472315887723495,-0.35586220351128645,-0.25364191281575976,0.01525802371124596,0.07151596370569885,-0.3315236949959532,0.10451268754028198,-0.3060365849042451,0.12609481177218296,-0.1604658313863069,-0.24493570319933364,-0.06171967797629718,-0.09430955059234608,0.36645632433718156,0.21195616267023332,0.05594526294527441,0.27108988848727367,0.37979720375829396,0.18446036228259477,-0.11549702613440077,0.18273300534960035,0.3070810268349943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3499974005420032,0.40285354946036933,0.12344023392368708,-0.3477187954801277,0.3406460620909961,-0.5794500130137588,0.5410815181340025,0.04495225459447416,-0.05265905982638719,0.3266552068810773,-0.038204275340129046,-0.28591351418043426,-0.24969158466910968,-0.2927272997247442,0.5391933077696613,0.5873243522865212,0.001966493423963489,0.5578257502234707,-0.18245889889363365,0.6292639217767,0.03290520172153688,-0.47112405492704607,0.564696206740489,0.5363654732046113,0.0,0.0
1,292.58402561598166,-0.3244029674115149,0.33641721770278116,0.34082761405412126,-0.11146356064059672,-0.3227108953841755,0.20966751816023196,-0.07828932551421618,-0.21935709123312513,0.13474119031615706,-0.08249267225812751,-0.16938187294157642,-0.011464745819424367,0.04942372965818573,-0.2281095966577084,-0.004601487498814637,-0.07019764142630391,-0.11833729667974965,0.16072400269031814,0.23746060709639538,-0.21452681780453803,-0.02580684076252635,-0.05605773292586716,0.17023480560377313,0.0906313094513196,0.3049122726069976,-0.20394679542625008,-0.2678944182528649,0.07685158319434472,0.27030914462066913,0.10015767115143946,0.19709010726619142,-0.14397472081744928,0.1521144512234111,-0.3160771814526934,-0.03627875193386744,0.26092490247408556,-0.17721962171241054,0.32435617481586815,-0.010678671147512614,-0.39242531649096163,0.09871118553480573,0.12062754740935913,-0.062009060429459764,0.14127125043083993,-0.38400415682828826,0.05647294997627169,-0.38127325631682957,0.01785661279135035,-0.04472569484252144,-0.0791665334009315,-0.22201590060489437,0.10139159998565263,-0.18502036149207748,-0.002086512598149487,0.25234910161463786,-0.34352075941495464,0.035197586848164264,-0.1550506745080511,-0.08750909953271785,-0.2890922193489311,-0.18329308789872284,0.11607828124250141,-0.22639898044319715,0.057595510740046436,-0.2767747164633144,0.060546075856320714,-0.30304218375321074,0.38204632268382577,0.013092902562801552,0.2918749168057686,0.31800730261668636,0.3101865833204231,0.29199295155892085,0.05474125929951276,0.15065600327735382,0.06364463052124258,0.22183614384269068,0.18020276847920774,-0.3577671744826626,-0.00477613596600928,0.2686142779612368,-0.27105243584025424,0.266763804651989,0.21175215684152812,-0.23756610840190748,-0.27233443306698096,0.2048061624365687,0.26839671213877014,-0.12978250966343105,-0.22083301132467825,0.3033133499787281,0.21286537192708777,-0.31356639831489347,0.03793404892587844,0.1357405020875188,0.1728988308281045,-0.0810314753471354,-0.30461426024868143,0.1630768435920137,0.15071542601410942,0.14070164434342974,0.03897191364483856,-0.023877790100257975,0.24995074900550615,-0.06042474042901167,0.3197294897807346,0.08128877845509559,-0.15390784285264203,0.20837583267672297,0.16769103444897782,0.09132583366544565,0.3215419700943852,-0.03555809301176702,0.3298722884590248,0.22009436781774736,-0.31872200026076697,-0.10260658349315016,-0.025248919743130347,0.2914265495092353,-0.21164049019318182,-0.17966776978062704,0.33437429424919346,-0.108364752338768,0.2065245644245884,0.19246074671436497,-0.17157592548295772,-0.06445437343194096,0.32685620224492756,-0.3834412727828665,-0.21121356099450334,-0.27455171894196906,-0.11487300460991585,0.15851511590976078,-0.2345266324255038,0.1497449764641633,0.08104274294378386,-0.020572202991964866,0.17284033230755422,0.18872943472429402,0.30796423420018243,-0.14201211681075146,0.10541133455923807,-0.29558547730352497,-0.3170398136062039,0.23118834636217825,0.15099396785011615,-0.04902698463841063,0.05129861310823002,0.2060277187149128,-0.18633603578001345,-0.18050272497901737,0.2060394891012592,0.06965113370494844,0.12760548137630118,0.06156094642666095,-0.10793187869137365,0.1710555265586528,0.18188154732295148,0.11251280140949951,0.22690275888317865,-0.36520780993714363,0.19187165671802783,-0.3399084735267449,-0.3648631571054321,-0.012967357608067262,-0.29391510613513416,-0.16076850721771585,0.2854482298162336,0.22943486773720856,-0.11020420854731189,0.21027864527621568,0.19769813496571437,-0.07663201854754459,-0.004583729884029186,0.23526358382556506,0.08228595289776663,-0.13137637441069605,0.178454008352616,0.2293071108853938,-0.2511614027503391,0.10345591088652051,0.02671318750014136,-0.05054036352474419,0.27220621464794087,-0.03679401144669315,0.1753281186759836,0.0771116426490978,0.19714921854339182,0.3660133508994643,0.13894002388126528,-0.3022728971211666,0.09609075136766779,-0.16181547025206758,-0.34320897983207127,-0.049751205938999066,0.3336940191122421,0.3460681909309232,0.1782479815934034,-0.32643741827028216,0.06124626185885842,0.1986250727456022,-0.18152345302239473,-0.2603666906955724,0.14764448815395842,-0.3256100313464861,-0.21548731962892412,0.10492223089950342,0.10151273510131609,-0.2647498497973598,0.29465399908079937,0.1520792335399423,-0.28798589218524095,0.25715256551426147,-0.2912442607939217,-0.34954922833969304,0.044864858879087435,-0.12741741234396803,0.2651504843449508,0.2446158776889768,-0.0703072067339012,-0.29010916267597153,0.15811910172014065,-0.09765893652734725,0.011879175384174039,-0.28090643583424324,-0.15134149649790715,0.25407468841932557,0.04122340159228449,0.08669171348919022,0.15022480099112062,-0.06958908149766718,-0.02817648250944491,-0.18349295122133905,-0.2211679974159583,0.2940681757468884,-0.2971387077505266,-0.15476261688427392,0.2667568468318004,0.36987549092744204,-0.38114224091538257,0.16082897381238914,-0.12182400438839282,0.15460068677488914,-0.0660158176816329,0.306529264248523,-0.12697447893555816,-0.19255874558896485,0.010480506130725372,0.14561933417278466,-0.293833208003276,-0.07376016775644569,0.03540717058561506,-0.12497778720044928,0.28213102226054115,-0.15412220545444544,0.03485352601592658,-0.3674941027850738,0.3470157370421408,-0.20660230798614088,-0.14599942056496387,-0.08418554745133695,-0.2866751087518938,0.11974247784483485,0.13744943279333874,0.08302094550632375,-0.14076030084345426,-0.08762402360343385,-0.30457199789112493,-0.21474703158650152,-0.020218158804016673,0.06535171380113106,-0.32668250499651463,0.14176021330433175,-0.304600031776303,0.13054309588423163,-0.0850800575814083,-0.2009741041370139,-0.07590261997986998,-0.03519618593582476,0.35562520654057306,0.22782784504853298,0.043161807122499465,0.20996831560719081,0.3462580388611123,0.19370163586857156,-0.06966731640568803,0.20108290112432872,0.2338143061843297,0.0006771323379173299,-0.0003282299098830199,-0.001376073491926643,-0.004478750009300673,0.0012904705231963534,-0.00022961341377718307,0.0005736918388521759,4.058854238488541e-05,0.0016242806657020949,-0.0008555456848833524,-0.0003546805538781,0.002313536112597636,-0.26915040159057846,0.2959366817339849,0.19352445652608463,-0.2937102329273122,0.3292877564488718,-0.47509868758522,0.46601201382516616,-0.020950769148748466,-0.12959649881542362,0.2980044891986852,-0.10019916632760456,-0.24186988917568814,-0.15450974986865113,-0.26487467834275,0.43176518780952955,0.44256649330253417,-0.07071116429012925,0.48331170496749026,-0.08452013177578153,0.5454885101615421,0.09286583295314971,-0.334896873771761,0.5705134439230539,0.42219506975787374,0.0009309924076664028,-0.00265507223794829
2,299.54533610565545,-0.26191615631849624,0.35311219041387504,0.18041645526001923,-0.04236262755452793,-0.17719059265403866,0.11507574787108815,0.015042196882223406,-0.1378504790951751,0.08892778742997026,-0.02487606819400113,-0.1417427615035888,0.026739784471389933,0.11349823221073801,-0.1898013216656893,-0.08207562751812203,-0.1159608822996545,-0.04262692241097161,0.1063540768791846,0.13022476216237464,-0.12886930308530709,0.05413665513136324,-0.02733747912969129,0.11458999714819999,0.09956184145599742,0.2969047513796655,-0.254541382040481,-0.2934163945708265,0.13797393645543035,0.20057661927567003,0.16607447949992354,0.1498509649816555,-0.08896165233380357,0.19372836759838594,-0.19067487604694344,-0.03072712324221783,0.2787440232338937,-0.05923508042985947,0.29032211983814477,0.03524094539888538,-0.36706275647989656,0.08792812865742856,0.06776893143845655,-0.09498222465703814,0.1359594034331497,-0.2068959816836854,0.07984652879908015,-0.33833561846026555,-0.01114323472291679,0.020155832462155646,-0.04704837614052176,-0.2291087219467249,0.1442851233246782,-0.12332447764764712,0.06068863831065941,0.2673688626660179,-0.2743480241645917,0.06703167999549409,-0.047999670728144886,-0.16626227853745584,-0.22976891115884712,-0.12713157391780294,0.14284869461771524,-0.13980530985198553,0.04635673160258108,-0.13834457447631518,0.033689652374571194,-0.23055893849705894,0.3221854947325171,-0.029945710315483924,0.2430175680902316,0.37534575513766005,0.284165555531227,0.2505991165664504,0.15245258479034288,0.16357905529368685,0.12550803646678482,0.20251448938833624,0.24015944124986593,-0.2608921461193485,0.03802756411818856,0.17817143546071318,-0.22676502163832662,0.1990016100560365,0.2736306339663294,-0.21422345122470793,-0.1228935878616074,0.21953207828498678,0.28003226258081004,-0.06032538231183178,-0.14778136938713604,0.3204161859732272,0.2566610358913104,-0.32902452425568607,0.005581587333933869,0.11660600624199019,0.21755839631002996,-0.09812190319629462,-0.2118419792135093,0.06688891328346307,0.12411665651142834,0.058608893780087594,-0.026664910080970668,0.023626005693647645,0.3077528885598475,-0.12640972886372473,0.35435204215900695,0.09415065085776482,-0.07362380375585567,0.25954686186974096,0.18363577664440717,0.18201189751552527,0.2176769188570431,-0.028187308777867875,0.17065372709194518,0.2500233918875791,-0.24406517429028576,-0.04982200868173845,-0.11025339226160645,0.14594122738771317,-0.1853157119062135,-0.18844262644243892,0.3031035153677665,-0.1713076587585084,0.101536045377667,0.10113839980302143,-0.0942699289612592,-0.05626905802300883,0.34923208248268195,-0.3871136293804133,-0.28013384140911657,-0.2910447039743089,-0.14361668835372193,0.21887107194203484,-0.14809014312107588,0.09765915596217757,0.06876714813681187,0.0694394596111927,0.073529753935868,0.1787710942727352,0.3187148195509895,-0.11014727189175477,0.011618453296075318,-0.29205277101262206,-0.21734077840964255,0.16572302244277748,0.1471141145381857,-0.07190377856200032,0.05742145658929618,0.23751192774286373,-0.09619704612346654,-0.14789462187707517,0.16093537325644058,-0.013738607488482994,0.007855802890656328,0.004377472746059121,-0.06637279295658555,0.038664787821996685,0.16448219053850252,0.10819634899957219,0.28715078315019477,-0.2841820030706005,0.1324952326380733,-0.3274724588759865,-0.2581104785706185,-0.08330730046279008,-0.35015175372585794,-0.1376372204555773,0.19680194209156637,0.24164569593169255,-0.15689030237204377,0.1808140613886467,0.17303433154237097,-0.04653018164572008,-0.0704457783856562,0.16578872658678975,0.11133660224767446,-0.019790470441711484,0.14626129595026002,0.2485723416147061,-0.19426818336404036,-0.005620963679567402,0.04243641703871712,-0.08326807147135312,0.18652262451299986,0.02257385140515309,0.05753972833152128,0.12768613852626148,0.10866175042240021,0.37440388181973006,0.18537229495140325,-0.18926958579192918,0.14806856746502456,-0.11027625770103149,-0.19619900837818727,-0.07543059575035299,0.36530169035075427,0.22266403985111105,0.15931894320872292,-0.21667032179682835,0.13350310182326658,0.11405465221795563,-0.19220463732002463,-0.22356641274957667,0.17962579803677597,-0.21410481417607602,-0.0935210183843325,0.011777731244712927,0.1504281018009325,-0.2651592774784707,0.2306159780936412,0.23205206371994658,-0.19901055256747002,0.14717771117529327,-0.19009022086772392,-0.32038660710804306,-0.02019315568702284,-0.06924525570238142,0.20106568641146585,0.20417518155136444,0.010192150545033363,-0.26994366528489966,0.17997786181410796,-0.15283904130148035,0.11205693053577688,-0.2634104989635546,-0.056703681338910565,0.2516366062448167,-0.020014736657727614,0.1622497642407169,0.19462711082836048,0.04644301886307145,0.01970569610326193,-0.16815287118512914,-0.17899491961679104,0.20954306836807501,-0.24623230107057292,-0.1350683175607822,0.12065229222607071,0.2634340554483878,-0.24234921958506586,0.08204546815963981,-0.12099859090295503,0.05812758745306187,-0.09555109930434377,0.27090553234327797,-0.12737420257394766,-0.21794146953270876,0.029749923391043764,0.09311934343514561,-0.3028136707896905,0.029983940582647525,0.001979559117872589,-0.13073666578535914,0.13645527145654573,-0.13943199126076192,0.09730452269728508,-0.3538041367182041,0.19327724867888932,-0.17751437457628796,-0.10175325196018646,-0.025900214111234457,-0.3064430315120551,0.14937116212720025,0.13661562920661632,-0.03099376924070703,-0.018600395735609777,-0.07368610065479785,-0.30759563813377583,-0.26155971476748424,-0.041944972575306196,0.13276773639988823,-0.17403063221280135,0.08636511677126314,-0.32451537632266886,0.05439350190743111,-0.012982789874563527,-0.1988346399666974,-0.08034976442500362,-0.14058126023386464,0.23383670317888433,0.15837146688616385,0.13280391719377183,0.2073599577094023,0.30274464410520463,0.11976753144912791,-0.16491192139071403,0.24491308111853946,0.1663982543595739,0.0002045604811849786,0.00594089571035479,-0.00041570936712340947,-0.0013530224532292646,0.00038984886173359213,-6.936580603025437e-05,0.00017331128944224778,1.2261726838192648e-05,0.0004906923151498392,-0.00025845883762361005,0.012281724352321947,0.0006989151661068306,-0.12651881807788806,0.41720413819870655,-0.015563331886550319,-0.22950039632236074,0.22848134034913603,-0.5333099121397096,0.48044006879521184,-0.09215984462053553,-0.10601163473777438,0.37228456186063397,-0.10197464245223176,-0.35668181804781,-0.22207767369229525,-0.08957945404190994,0.4981373592045028,0.3592991483794452,0.08789079120409848,0.5421947012706217,-0.1226648838132578,0.33088340429910845,0.10371072905619744,-0.37088329957614274,0.43681975888709224,0.3861601559563278,0.00028125115908295633,0.012733029284498931
3,319.272972940262,-0.31444344185484724,0.3379580022679949,0.31843250720456545,-0.10554090338799248,-0.30124124390983553,0.19556393282215612,-0.0650238395606894,-0.20784511774618736,0.12627746857328687,-0.07524603048006001,-0.16316948872057094,-0.004681053237308059,0.05611988347619955,-0.22760203766011683,-0.013287425698468788,-0.07529373995049675,-0.10897043858255073,0.12394011435090033,0.22015780061763823,-0.1943733556132755,-0.01659923886379814,-0.05030265058135975,0.1628449652641732,0.09194484717876977,0.30271705809525573,-0.2079286824706436,-0.27148843796644334,0.08535431600312006,0.26023649170218516,0.1074740354323613,0.1904063026404843,-0.1335316087510324,0.15827675055217608,-0.31062885524362344,-0.03715185192675221,0.26226031360806246,-0.16062173000408028,0.31726446286648097,-0.005696074174757245,-0.3798904138593562,0.09782543190594495,0.12200957401357806,-0.06602835795651779,0.13903032605942514,-0.3597581890845555,0.06019992308058182,-0.36886685462024604,0.014312122069795145,-0.03635496079387232,-0.07182762011381033,-0.23652788055377907,0.08809436493434696,-0.17396901012152954,0.005560376808943569,0.25489703436684585,-0.33502385906544574,0.041380137504979264,-0.13916515197668888,-0.09815953764945085,-0.27847364616959375,-0.17560909112204504,0.12019926457761208,-0.2135190388503524,0.057498632203883765,-0.26159192387739644,0.055282045360596,-0.29292821128267243,0.3746377609154175,0.007403139993526675,0.2856649171830017,0.3231091288943826,0.30708286454627315,0.28592074071960066,0.0667142454293977,0.15368933592577028,0.07038810411037856,0.21666121191447946,0.18695739993601126,-0.343891933052249,-0.00745895745887012,0.2562959263290419,-0.26263273408425886,0.254593128809566,0.2183976880414597,-0.23139225089656493,-0.251860545251887,0.20753996607670785,0.2696124201108231,-0.12013621285778273,-0.19389255352111753,0.30379436720661873,0.21723125142882221,-0.31265754726553907,0.022759170343632236,0.13239931757449122,0.17615699067173057,-0.0842078690067203,-0.28978287226845223,0.15102192747606233,0.15089071609281668,0.1380306432035712,0.03189131086579208,-0.0170099813988591,0.27139168603986386,-0.07706834434538737,0.32233413706370984,0.08275057872266972,-0.15205673181797386,0.21380640249970917,0.17294515011541978,0.10247297572997177,0.3078379957922268,-0.03256812020650734,0.3072655681506309,0.22197524254776646,-0.30821928712183305,-0.09252648281374701,-0.03981720025746251,0.27081455020138295,-0.20680237711380808,-0.16366357382980834,0.3285605019835265,-0.11556195244945511,0.19209710988646872,0.17999390270235016,-0.1603252394095165,-0.0641422895815222,0.32802432778235946,-0.3890853829851656,-0.21777547636791045,-0.2688678662225938,-0.11907121097326331,0.17345732558261187,-0.22085672475709278,0.1405398720738368,0.06725041891024064,-0.009106723940903134,0.15734678429516435,0.18838266346236743,0.31377378057538846,-0.13656030394833266,0.09114779086629554,-0.29366305151053285,-0.3023976475122933,0.22232493362937106,0.15205068438689862,-0.05092060370582614,0.05055144093830966,0.20864418349247543,-0.17486455281802832,-0.1747866286762212,0.2058458793252805,0.05812815049111798,0.11309315511649617,0.052003738838027926,-0.10095311438468585,0.15343177296129037,0.17794061116133025,0.11236026002142653,0.23252543778156592,-0.3583010826191944,0.1820528931483522,-0.338220442583569,-0.36547136277220976,-0.0231761242368275,-0.29804762551634817,-0.14940508632452817,0.26659798601251,0.22796992930496499,-0.11523622221007836,0.20504351195701404,0.19181475681960797,-0.0716046751336594,-0.013408636791099413,0.2246143122112302,0.08598591172626177,-0.1171841037426071,0.17283896247129196,0.23315605757909597,-0.242543493647079,0.08974881469504187,0.028127707687609027,-0.05428959084603624,0.2591662816714886,-0.029651467965693866,0.15842311050304927,0.08361156156158392,0.16362812280176492,0.36598109701675186,0.14421991077140306,-0.28591695532808076,0.10202340047058775,-0.15412912431790915,-0.32202175989851717,-0.05272370715258125,0.3346245529095828,0.32800167967702937,0.17625501766353463,-0.3106485401318986,0.06874839711691225,0.1844484523979759,-0.18052150373518194,-0.2538582307125642,0.14926106821632618,-0.30002579562352993,-0.19947566657722302,0.09270408047757298,0.1087271541442026,-0.262722486232168,0.2836842132596468,0.16028995097827364,-0.27266402152005054,0.23861232042540337,-0.2756465732626606,-0.34369869499564765,0.034674811658655866,-0.11736650607528236,0.253681353688223,0.2359476324335024,-0.05807512532814077,-0.3017421931583143,0.16009353200299614,-0.10589432687186937,0.02499414592342212,-0.2779817735821783,-0.13760578443296995,0.2524360056147339,0.03080609234819128,0.09483638020785796,0.15645484188907943,-0.04081326373610558,-0.022947319230618282,-0.17906537609218134,-0.21380349966976708,0.2816851812833075,-0.2889600427508223,-0.15012857319092593,0.2403480508291152,0.35484726002231126,-0.36184610499065195,0.14835511493691805,-0.12010978743776789,0.12532247449622835,-0.06790566232930806,0.30348487171948696,-0.12573036296222362,-0.18115196148371163,0.013614661972419402,0.13955995148101152,-0.29166577156102336,-0.05996007734037279,0.030561968894729365,-0.1258032944219457,0.26287380559524337,-0.1548219777988344,0.043958495695161054,-0.3647224309068868,0.3319718563913814,-0.20109342887393394,-0.13943639962294466,-0.07902841910069917,-0.28688786502846,0.12352712737105385,0.13681758501626742,0.06775067356805575,-0.12436093641145717,-0.08381065590480728,-0.3046056594045128,-0.22822313012389747,-0.024311994766249158,0.08326751396929791,-0.3057933815733662,0.13543642618852353,-0.3072586514504167,0.11017453597330676,-0.07285918288015716,-0.19965434553048342,-0.07612670515441429,-0.04760517485583074,0.3387349704678008,0.2149562494005071,0.05275713008118142,0.20764495274200212,0.33926755510413575,0.18395763190283765,-0.08112697494681208,0.20580879472862296,0.22858221093994235,0.0006347622172007062,-0.0003076916190264282,-0.001289968610054946,-0.004198501721148739,0.0012097220656389334,0.004226762214050707,0.0005377942881000271,3.804880038135204e-05,0.001444654241250945,-0.0008020117271660358,-0.00033248717004138117,0.0021687714943923867,-0.24717362529287976,0.3089627736059985,0.16645578954972204,-0.2937409698726421,0.3152303210828465,-0.47964314112234274,0.4655531872111667,-0.03279043869887659,-0.12871859627087523,0.3069070516232124,-0.10243754215337686,-0.25604471994686606,-0.1606204340198822,-0.24016880002681032,0.4373189380006677,0.42659360506235855,-0.05151125285820345,0.48890863794749073,-0.08654574671627932,0.5136419566324625,0.09874887417609778,-0.3359309200804764,0.5525425918110367,0.4136226919222151,-0.013301477511098767,-0.003238034179338969
